file,subset,label,duration_s,segments
e01194.wav,training-e,1,16.58,15
e01195.wav,training-e,1,27.08,26
e01196.wav,training-e,1,21.03,20
e01197.wav,training-e,1,33.21,32
e01198.wav,training-e,1,13.71,12
e01199.wav,training-e,1,12.52,11
e01200.wav,training-e,1,27.26,26
e01201.wav,training-e,1,13.94,12
e01202.wav,training-e,1,47.01,46
e01203.wav,training-e,1,17.19,16
e01204.wav,training-e,1,20.04,19
e01205.wav,training-e,-1,23.78,22
e01206.wav,training-e,1,24.68,23
e01207.wav,training-e,1,18.61,17
e01208.wav,training-e,1,30.64,29
e01209.wav,training-e,1,19.14,18
e01210.wav,training-e,1,32.84,31
e01211.wav,training-e,1,28.73,27
e01212.wav,training-e,1,14.9,13
e01213.wav,training-e,1,52.28,51
e01214.wav,training-e,1,10.73,9
e01215.wav,training-e,-1,21.32,20
e01216.wav,training-e,1,33.19,32
e01217.wav,training-e,1,28.57,27
e01218.wav,training-e,-1,22.22,21
e01219.wav,training-e,1,13.7,12
e01220.wav,training-e,1,10.15,9
e01221.wav,training-e,1,27.88,26
e01222.wav,training-e,1,23.07,22
e01223.wav,training-e,1,11.91,10
e01224.wav,training-e,1,40.28,39
e01225.wav,training-e,1,19.05,18
e01226.wav,training-e,-1,9.71,8
e01227.wav,training-e,1,20.56,19
e01228.wav,training-e,1,12.34,11
e01229.wav,training-e,1,21.73,20
e01230.wav,training-e,1,21.04,20
e01231.wav,training-e,1,19.93,18
e01232.wav,training-e,1,21.62,20
e01233.wav,training-e,1,26.75,25
e01234.wav,training-e,1,20.08,19
e01235.wav,training-e,1,26.53,25
e01236.wav,training-e,1,25.63,24
e01237.wav,training-e,-1,43.81,42
e01238.wav,training-e,1,16.2,15
e01239.wav,training-e,1,24.19,23
e01240.wav,training-e,1,19.27,18
e01241.wav,training-e,1,31.2,30
e01242.wav,training-e,1,15.25,14
e01243.wav,training-e,1,21.51,20
e01244.wav,training-e,1,20.73,19
e01245.wav,training-e,1,24.3,23
e01246.wav,training-e,-1,19.37,18
e01247.wav,training-e,1,29.44,28
e01248.wav,training-e,1,25.85,24
e01249.wav,training-e,1,24.91,23
e01250.wav,training-e,1,16.5,15
e01251.wav,training-e,1,14.45,13
e01252.wav,training-e,1,26.85,25
e01253.wav,training-e,1,16.77,15
e01254.wav,training-e,1,19.67,18
e01255.wav,training-e,1,19.76,18
e01256.wav,training-e,-1,16.3,15
e01257.wav,training-e,1,27.24,26
e01258.wav,training-e,1,25.26,24
e01259.wav,training-e,1,18.91,17
e01260.wav,training-e,1,16.46,15
e01261.wav,training-e,1,10.73,9
e01262.wav,training-e,1,18.42,17
e01263.wav,training-e,-1,23.5,22
e01264.wav,training-e,1,27.69,26
e01265.wav,training-e,1,27.2,26
e01266.wav,training-e,1,35.33,34
e01267.wav,training-e,1,15.01,14
e01268.wav,training-e,1,14.89,13
e01269.wav,training-e,1,9.29,8
e01270.wav,training-e,1,36.32,35
e01271.wav,training-e,1,10.84,9
e01272.wav,training-e,-1,18.78,17
e01273.wav,training-e,1,39.58,38
e01274.wav,training-e,1,27.69,26
e01275.wav,training-e,1,46.12,45
e01276.wav,training-e,1,22.18,21
e01277.wav,training-e,1,10.8,9
e01278.wav,training-e,1,11.56,10
e01279.wav,training-e,1,13.27,12
e01280.wav,training-e,-1,21.5,20
e01281.wav,training-e,1,27.94,26
e01282.wav,training-e,1,26.81,25
e01283.wav,training-e,1,15.86,14
e01284.wav,training-e,-1,17.16,16
e01285.wav,training-e,1,65.5,64
e01286.wav,training-e,1,14.53,13
e01287.wav,training-e,1,27.3,26
e01288.wav,training-e,1,37.42,36
e01289.wav,training-e,-1,9.73,8
e01290.wav,training-e,1,28.49,27
e01291.wav,training-e,1,20.79,19
e01292.wav,training-e,1,27.08,26
e01293.wav,training-e,1,25.08,24
e01294.wav,training-e,1,21.77,20
e01295.wav,training-e,1,18.64,17
e01296.wav,training-e,1,29.68,28
e01297.wav,training-e,1,21.37,20
e01298.wav,training-e,-1,22.04,21
e01299.wav,training-e,-1,22.48,21
e01300.wav,training-e,1,18.45,17
e01301.wav,training-e,1,22.89,21
e01302.wav,training-e,1,26.83,25
e01303.wav,training-e,1,47.28,46
e01304.wav,training-e,1,18.43,17
e01305.wav,training-e,1,24.6,23
e01306.wav,training-e,1,16.44,15
e01307.wav,training-e,-1,20.04,19
e01308.wav,training-e,1,17.08,16
e01309.wav,training-e,1,18.87,17
e01310.wav,training-e,1,14.99,13
e01311.wav,training-e,1,17.98,16
e01312.wav,training-e,1,10.92,9
e01313.wav,training-e,1,101.67,100
e01314.wav,training-e,1,47.84,46
e01315.wav,training-e,1,19.43,18
e01316.wav,training-e,1,18.8,17
e01317.wav,training-e,1,17.36,16
e01318.wav,training-e,1,15.03,14
e01319.wav,training-e,1,37.92,36
e01320.wav,training-e,1,10.56,9
e01321.wav,training-e,1,25.13,24
e01322.wav,training-e,1,36.42,35
e01323.wav,training-e,1,12.28,11
e01324.wav,training-e,1,9.32,8
e01325.wav,training-e,1,22.58,21
e01326.wav,training-e,1,18.02,17
e01327.wav,training-e,1,16.95,15
e01328.wav,training-e,1,25.27,24
e01329.wav,training-e,1,18.01,17
e01330.wav,training-e,1,14.8,13
e01331.wav,training-e,1,21.22,20
e01332.wav,training-e,1,13.88,12
e01333.wav,training-e,1,19.47,18
e01334.wav,training-e,1,18.73,17
e01335.wav,training-e,1,10.31,9
e01336.wav,training-e,1,28.02,27
e01337.wav,training-e,1,19.56,18
e01338.wav,training-e,1,23.94,22
e01339.wav,training-e,1,19.46,18
e01340.wav,training-e,1,43.01,42
e01341.wav,training-e,-1,20.97,19
e01342.wav,training-e,1,30.07,29
e01343.wav,training-e,1,39.71,38
e01344.wav,training-e,1,13.86,12
e01345.wav,training-e,1,17.25,16
e01346.wav,training-e,1,15.76,14
e01347.wav,training-e,1,17.36,16
e01348.wav,training-e,1,40.29,39
e01349.wav,training-e,1,15.52,14
e01350.wav,training-e,1,21.88,20
e01351.wav,training-e,-1,18.65,17
e01352.wav,training-e,1,22.82,21
e01353.wav,training-e,1,29.63,28
e01354.wav,training-e,1,30.61,29
e01355.wav,training-e,1,98.99,97
e01356.wav,training-e,1,16.27,15
e01357.wav,training-e,1,13.43,12
e01358.wav,training-e,1,16.68,15
e01359.wav,training-e,1,26.5,25
e01360.wav,training-e,1,23.82,22
e01361.wav,training-e,1,8.89,7
e01362.wav,training-e,1,38.77,37
e01363.wav,training-e,1,16.95,15
e01364.wav,training-e,1,35.32,34
e01365.wav,training-e,-1,23.78,22
e01366.wav,training-e,1,15.59,14
e01367.wav,training-e,-1,23.29,22
e01368.wav,training-e,1,32.06,31
e01369.wav,training-e,1,23.77,22
e01370.wav,training-e,1,34.76,33
e01371.wav,training-e,1,16.93,15
e01372.wav,training-e,1,35.65,34
e01373.wav,training-e,1,14.2,13
e01374.wav,training-e,-1,21.15,20
e01375.wav,training-e,-1,21.25,20
e01376.wav,training-e,-1,23.57,22
e01377.wav,training-e,1,28.96,27
e01378.wav,training-e,1,16.85,15
e01379.wav,training-e,1,20.73,19
e01380.wav,training-e,1,40.26,39
e01381.wav,training-e,1,10.54,9
e01382.wav,training-e,-1,16.67,15
e01383.wav,training-e,-1,22.41,21
e01384.wav,training-e,1,16.63,15
e01385.wav,training-e,1,28.87,27
e01386.wav,training-e,1,18.12,17
e01387.wav,training-e,1,15.83,14
e01388.wav,training-e,1,28.61,27
e01389.wav,training-e,1,23.05,22
e01390.wav,training-e,1,27.28,26
e01391.wav,training-e,1,16.82,15
e01392.wav,training-e,1,25.88,24
e01393.wav,training-e,1,17.65,16
e01394.wav,training-e,1,13.36,12
e01395.wav,training-e,1,22.39,21
e01396.wav,training-e,1,36.8,35
e01397.wav,training-e,1,20.29,19
e01398.wav,training-e,1,20.37,19
e01399.wav,training-e,-1,23.13,22
e01400.wav,training-e,1,24.07,23
e01401.wav,training-e,1,32.77,31
e01402.wav,training-e,1,14.72,13
e01403.wav,training-e,1,24.29,23
e01404.wav,training-e,1,26.18,25
e01405.wav,training-e,1,26.8,25
e01406.wav,training-e,1,19.73,18
e01407.wav,training-e,1,25.24,24
e01408.wav,training-e,1,16.4,15
e01409.wav,training-e,1,13.65,12
e01410.wav,training-e,1,19.27,18
e01411.wav,training-e,1,20.03,19
e01412.wav,training-e,1,29.02,28
e01413.wav,training-e,1,38.09,37
e01414.wav,training-e,1,24.26,23
e01415.wav,training-e,1,18.92,17
e01416.wav,training-e,1,22.65,21
e01417.wav,training-e,1,17.87,16
e01418.wav,training-e,1,36.85,35
e01419.wav,training-e,1,25.55,24
e01420.wav,training-e,1,12.95,11
e01421.wav,training-e,-1,10.31,9
e01422.wav,training-e,1,17.1,16
e01423.wav,training-e,1,22.43,21
e01424.wav,training-e,1,23.12,22
e01425.wav,training-e,1,23.89,22
e01426.wav,training-e,1,32.77,31
e01427.wav,training-e,1,35.07,34
e01428.wav,training-e,1,37.44,36
e01429.wav,training-e,1,26.75,25
e01430.wav,training-e,1,31.99,30
e01431.wav,training-e,1,21.61,20
e01432.wav,training-e,1,24.36,23
e01433.wav,training-e,1,19.15,18
e01434.wav,training-e,1,10.68,9
e01435.wav,training-e,1,17.59,16
e01436.wav,training-e,1,27.21,26
e01437.wav,training-e,1,26.03,25
e01438.wav,training-e,1,24.87,23
e01439.wav,training-e,1,27.53,26
e01440.wav,training-e,1,11.44,10
e01441.wav,training-e,1,23.49,22
e01442.wav,training-e,1,20.12,19
e01443.wav,training-e,1,24.09,23
e01444.wav,training-e,1,17.61,16
e01445.wav,training-e,1,25.45,24
e01446.wav,training-e,1,8.99,7
e01447.wav,training-e,1,11.56,10
e01448.wav,training-e,1,17.74,16
e01449.wav,training-e,1,93.76,92
e01450.wav,training-e,1,21.53,20
e01451.wav,training-e,1,17.23,16
e01452.wav,training-e,1,10.39,9
e01453.wav,training-e,1,10.31,9
e01454.wav,training-e,1,19.2,18
e01455.wav,training-e,1,17.48,16
e01456.wav,training-e,1,16.92,15
e01457.wav,training-e,-1,8.13,7
e01458.wav,training-e,1,21.98,20
e01459.wav,training-e,1,19.2,18
e01460.wav,training-e,1,11.51,10
e01461.wav,training-e,-1,20.64,19
e01462.wav,training-e,1,30.99,29
e01463.wav,training-e,1,9.01,8
e01464.wav,training-e,1,13.91,12
e01465.wav,training-e,1,27.03,26
e01466.wav,training-e,1,22.8,21
e01467.wav,training-e,1,21.87,20
e01468.wav,training-e,1,16.21,15
e01469.wav,training-e,1,28.49,27
e01470.wav,training-e,1,21.15,20
e01471.wav,training-e,1,16.09,15
e01472.wav,training-e,1,27.13,26
e01473.wav,training-e,1,16.61,15
e01474.wav,training-e,1,17.65,16
e01475.wav,training-e,1,17.23,16
e01476.wav,training-e,1,17.45,16
e01477.wav,training-e,1,34.39,33
e01478.wav,training-e,1,23.88,22
e01479.wav,training-e,-1,16.77,15
e01480.wav,training-e,1,25.53,24
e01481.wav,training-e,1,15.52,14
e01482.wav,training-e,1,36.0,34
e01483.wav,training-e,-1,11.12,10
e01484.wav,training-e,1,24.09,23
e01485.wav,training-e,1,20.6,19
e01486.wav,training-e,1,16.23,15
e01487.wav,training-e,1,18.5,17
e01488.wav,training-e,1,34.0,32
e01489.wav,training-e,1,36.16,35
e01490.wav,training-e,1,21.14,20
e01491.wav,training-e,1,22.37,21
e01492.wav,training-e,1,19.37,18
e01493.wav,training-e,1,13.43,12
e01494.wav,training-e,-1,22.59,21
e01495.wav,training-e,1,23.25,22
e01496.wav,training-e,1,29.18,28
e01497.wav,training-e,1,17.3,16
e01498.wav,training-e,1,48.78,47
e01499.wav,training-e,1,20.24,19
e01500.wav,training-e,1,35.26,34
e01501.wav,training-e,1,21.47,20
e01502.wav,training-e,-1,22.38,21
e01503.wav,training-e,1,26.09,25
e01504.wav,training-e,1,14.52,13
e01505.wav,training-e,1,46.91,45
e01506.wav,training-e,1,12.37,11
e01507.wav,training-e,1,17.99,16
e01508.wav,training-e,1,18.75,17
e01509.wav,training-e,1,19.95,18
e01510.wav,training-e,1,12.95,11
e01511.wav,training-e,-1,11.24,10
e01512.wav,training-e,1,20.05,19
e01513.wav,training-e,1,16.26,15
e01514.wav,training-e,1,16.06,15
e01515.wav,training-e,1,10.37,9
e01516.wav,training-e,1,39.24,38
e01517.wav,training-e,1,24.0,23
e01518.wav,training-e,1,22.73,21
e01519.wav,training-e,1,18.52,17
e01520.wav,training-e,1,11.46,10
e01521.wav,training-e,1,20.08,19
e01522.wav,training-e,1,29.83,28
e01523.wav,training-e,1,43.23,42
e01524.wav,training-e,1,19.67,18
e01525.wav,training-e,1,24.57,23
e01526.wav,training-e,1,9.94,8
e01527.wav,training-e,1,23.83,22
e01528.wav,training-e,1,63.6,62
e01529.wav,training-e,-1,23.78,22
e01530.wav,training-e,1,13.27,12
e01531.wav,training-e,-1,21.8,20
e01532.wav,training-e,1,24.28,23
e01533.wav,training-e,1,32.41,31
e01534.wav,training-e,1,20.99,19
e01535.wav,training-e,1,27.65,26
e01536.wav,training-e,1,34.87,33
e01537.wav,training-e,1,32.88,31
e01538.wav,training-e,1,38.52,37
e01539.wav,training-e,1,51.74,50
e01540.wav,training-e,1,30.6,29
e01541.wav,training-e,1,12.49,11
e01542.wav,training-e,1,23.06,22
e01543.wav,training-e,1,12.78,11
e01544.wav,training-e,1,22.48,21
e01545.wav,training-e,1,24.18,23
e01546.wav,training-e,1,19.65,18
e01547.wav,training-e,1,32.26,31
e01548.wav,training-e,1,44.79,43
e01549.wav,training-e,1,23.06,22
e01550.wav,training-e,1,47.66,46
e01551.wav,training-e,1,12.07,11
e01552.wav,training-e,1,11.61,10
e01553.wav,training-e,1,24.61,23
e01554.wav,training-e,1,9.56,8
e01555.wav,training-e,1,26.71,25
e01556.wav,training-e,1,20.68,19
e01557.wav,training-e,1,9.74,8
e01558.wav,training-e,1,16.11,15
e01559.wav,training-e,-1,22.29,21
e01560.wav,training-e,1,30.8,29
e01561.wav,training-e,1,8.18,7
e01562.wav,training-e,1,17.64,16
e01563.wav,training-e,1,16.9,15
e01564.wav,training-e,1,28.49,27
e01565.wav,training-e,1,30.49,29
e01566.wav,training-e,1,13.51,12
e01567.wav,training-e,1,20.51,19
e01568.wav,training-e,-1,22.66,21
e01569.wav,training-e,1,20.06,19
e01570.wav,training-e,1,22.96,21
e01571.wav,training-e,1,60.56,59
e01572.wav,training-e,-1,23.78,22
e01573.wav,training-e,1,26.11,25
e01574.wav,training-e,1,16.2,15
e01575.wav,training-e,1,19.15,18
e01576.wav,training-e,1,39.1,38
e01577.wav,training-e,1,22.65,21
e01578.wav,training-e,1,9.19,8
e01579.wav,training-e,1,20.0,19
e01580.wav,training-e,1,18.05,17
e01581.wav,training-e,-1,23.36,22
e01582.wav,training-e,1,26.6,25
e01583.wav,training-e,1,19.05,18
e01584.wav,training-e,1,19.84,18
e01585.wav,training-e,1,22.33,21
e01586.wav,training-e,1,43.42,42
e01587.wav,training-e,1,16.65,15
e01588.wav,training-e,1,15.88,14
e01589.wav,training-e,1,21.47,20
e01590.wav,training-e,1,28.26,27
e01591.wav,training-e,1,16.96,15
e01592.wav,training-e,1,26.12,25
e01593.wav,training-e,1,15.02,14
e01594.wav,training-e,1,28.14,27
e01595.wav,training-e,1,42.82,41
e01596.wav,training-e,1,14.71,13
e01597.wav,training-e,1,36.24,35
e01598.wav,training-e,1,13.01,12
e01599.wav,training-e,1,41.02,40
e01600.wav,training-e,1,11.17,10
e01601.wav,training-e,-1,63.13,62
e01602.wav,training-e,-1,40.82,39
e01603.wav,training-e,1,13.67,12
e01604.wav,training-e,1,44.29,43
e01605.wav,training-e,-1,21.83,20
e01606.wav,training-e,1,20.28,19
e01607.wav,training-e,1,55.03,54
e01608.wav,training-e,1,16.68,15
e01609.wav,training-e,1,17.79,16
e01610.wav,training-e,1,18.84,17
e01611.wav,training-e,1,24.88,23
e01612.wav,training-e,1,32.29,31
e01613.wav,training-e,1,49.55,48
e01614.wav,training-e,1,22.74,21
e01615.wav,training-e,1,19.07,18
e01616.wav,training-e,1,17.67,16
e01617.wav,training-e,1,8.24,7
e01618.wav,training-e,1,30.5,29
e01619.wav,training-e,1,23.84,22
e01620.wav,training-e,1,23.28,22
e01621.wav,training-e,1,18.79,17
e01622.wav,training-e,1,27.81,26
e01623.wav,training-e,-1,19.67,18
e01624.wav,training-e,1,19.79,18
e01625.wav,training-e,1,22.82,21
e01626.wav,training-e,1,12.03,11
e01627.wav,training-e,1,28.97,27
e01628.wav,training-e,1,17.14,16
e01629.wav,training-e,1,25.68,24
e01630.wav,training-e,1,20.23,19
e01631.wav,training-e,1,9.56,8
e01632.wav,training-e,1,24.86,23
e01633.wav,training-e,1,28.47,27
e01634.wav,training-e,1,9.93,8
e01635.wav,training-e,1,18.12,17
e01636.wav,training-e,1,18.16,17
e01637.wav,training-e,-1,22.45,21
e01638.wav,training-e,-1,20.32,19
e01639.wav,training-e,1,49.8,48
e01640.wav,training-e,1,13.62,12
e01641.wav,training-e,1,16.24,15
e01642.wav,training-e,1,10.01,9
e01643.wav,training-e,1,21.93,20
e01644.wav,training-e,1,25.43,24
e01645.wav,training-e,1,19.12,18
e01646.wav,training-e,1,17.51,16
e01647.wav,training-e,1,18.95,17
e01648.wav,training-e,1,12.92,11
e01649.wav,training-e,1,13.43,12
e01650.wav,training-e,1,18.32,17
e01651.wav,training-e,-1,25.58,24
e01652.wav,training-e,1,11.29,10
e01653.wav,training-e,1,8.07,7
e01654.wav,training-e,1,31.9,30
e01655.wav,training-e,1,31.01,30
e01656.wav,training-e,1,14.53,13
e01657.wav,training-e,1,17.99,16
e01658.wav,training-e,1,36.95,35
e01659.wav,training-e,1,9.22,8
e01660.wav,training-e,1,21.42,20
e01661.wav,training-e,-1,9.5,8
e01662.wav,training-e,1,21.0,20
e01663.wav,training-e,1,10.5,9
e01664.wav,training-e,1,39.36,38
e01665.wav,training-e,-1,23.13,22
e01666.wav,training-e,1,23.32,22
e01667.wav,training-e,1,18.19,17
e01668.wav,training-e,-1,28.84,27
e01669.wav,training-e,1,9.88,8
e01670.wav,training-e,1,18.97,17
e01671.wav,training-e,1,77.0,75
e01672.wav,training-e,1,28.23,27
e01673.wav,training-e,1,25.5,24
e01674.wav,training-e,1,13.88,12
e01675.wav,training-e,1,22.94,21
e01676.wav,training-e,1,19.41,18
e01677.wav,training-e,1,10.89,9
e01678.wav,training-e,1,25.34,24
e01679.wav,training-e,1,9.59,8
e01680.wav,training-e,1,14.82,13
e01681.wav,training-e,1,64.32,63
e01682.wav,training-e,1,20.08,19
e01683.wav,training-e,1,10.45,9
e01684.wav,training-e,-1,11.45,10
e01685.wav,training-e,1,24.88,23
e01686.wav,training-e,-1,20.18,19
e01687.wav,training-e,1,30.68,29
e01688.wav,training-e,1,19.0,17
e01689.wav,training-e,-1,8.48,7
e01690.wav,training-e,1,28.78,27
e01691.wav,training-e,1,14.33,13
e01692.wav,training-e,1,22.57,21
e01693.wav,training-e,1,26.46,25
e01694.wav,training-e,1,18.99,17
e01695.wav,training-e,1,14.97,13
e01696.wav,training-e,1,49.67,48
e01697.wav,training-e,-1,21.04,20
e01698.wav,training-e,1,20.56,19
e01699.wav,training-e,1,18.39,17
e01700.wav,training-e,1,24.92,23
e01701.wav,training-e,1,34.2,33
e01702.wav,training-e,1,21.93,20
e01703.wav,training-e,1,17.54,16
e01704.wav,training-e,1,21.44,20
e01705.wav,training-e,1,17.69,16
e01706.wav,training-e,1,25.27,24
e01707.wav,training-e,1,21.39,20
e01708.wav,training-e,1,27.1,26
e01709.wav,training-e,1,15.53,14
e01710.wav,training-e,1,42.34,41
e01711.wav,training-e,-1,23.78,22
e01712.wav,training-e,1,10.68,9
e01713.wav,training-e,1,10.9,9
e01714.wav,training-e,1,24.89,23
e01715.wav,training-e,1,24.69,23
e01716.wav,training-e,1,25.32,24
e01717.wav,training-e,1,8.06,7
e01718.wav,training-e,1,14.24,13
e01719.wav,training-e,-1,20.57,19
e01720.wav,training-e,1,9.96,8
e01721.wav,training-e,1,29.27,28
e01722.wav,training-e,1,12.82,11
e01723.wav,training-e,1,20.56,19
e01724.wav,training-e,1,8.47,7
e01725.wav,training-e,1,17.02,16
e01726.wav,training-e,1,23.09,22
e01727.wav,training-e,1,49.65,48
e01728.wav,training-e,1,18.47,17
e01729.wav,training-e,1,20.2,19
e01730.wav,training-e,1,24.05,23
e01731.wav,training-e,1,9.93,8
e01732.wav,training-e,-1,32.65,31
e01733.wav,training-e,1,16.36,15
e01734.wav,training-e,1,18.03,17
e01735.wav,training-e,1,18.61,17
e01736.wav,training-e,1,24.71,23
e01737.wav,training-e,1,9.79,8
e01738.wav,training-e,1,15.01,14
e01739.wav,training-e,1,14.84,13
e01740.wav,training-e,1,25.67,24
e01741.wav,training-e,1,20.51,19
e01742.wav,training-e,1,28.11,27
e01743.wav,training-e,1,57.36,56
e01744.wav,training-e,1,9.8,8
e01745.wav,training-e,1,13.46,12
e01746.wav,training-e,1,37.78,36
e01747.wav,training-e,1,19.97,18
e01748.wav,training-e,1,14.5,13
e01749.wav,training-e,1,14.97,13
e01750.wav,training-e,1,23.36,22
e01751.wav,training-e,1,31.77,30
e01752.wav,training-e,1,15.56,14
e01753.wav,training-e,1,47.31,46
e01754.wav,training-e,1,12.77,11
e01755.wav,training-e,1,14.22,13
e01756.wav,training-e,-1,20.62,19
e01757.wav,training-e,1,19.68,18
e01758.wav,training-e,1,15.05,14
e01759.wav,training-e,1,19.46,18
e01760.wav,training-e,1,20.26,19
e01761.wav,training-e,1,13.72,12
e01762.wav,training-e,1,41.34,40
e01763.wav,training-e,1,14.58,13
e01764.wav,training-e,1,8.24,7
e01765.wav,training-e,1,57.39,56
e01766.wav,training-e,-1,22.38,21
e01767.wav,training-e,1,18.94,17
e01768.wav,training-e,1,16.18,15
e01769.wav,training-e,1,30.31,29
e01770.wav,training-e,1,42.24,41
e01771.wav,training-e,1,15.91,14
e01772.wav,training-e,1,34.75,33
e01773.wav,training-e,1,17.13,16
e01774.wav,training-e,1,21.45,20
e01775.wav,training-e,1,25.34,24
e01776.wav,training-e,1,18.7,17
e01777.wav,training-e,1,97.02,96
e01778.wav,training-e,1,23.87,22
e01779.wav,training-e,1,64.84,63
e01780.wav,training-e,1,38.54,37
e01781.wav,training-e,1,17.15,16
e01782.wav,training-e,1,15.3,14
e01783.wav,training-e,1,22.53,21
e01784.wav,training-e,1,29.77,28
e01785.wav,training-e,1,20.12,19
e01786.wav,training-e,1,18.45,17
e01787.wav,training-e,-1,13.75,12
e01788.wav,training-e,1,22.75,21
e01789.wav,training-e,1,20.56,19
e01790.wav,training-e,1,8.98,7
e01791.wav,training-e,-1,23.27,22
e01792.wav,training-e,1,18.81,17
e01793.wav,training-e,1,19.22,18
e01794.wav,training-e,1,13.73,12
e01795.wav,training-e,1,12.84,11
e01796.wav,training-e,1,23.09,22
e01797.wav,training-e,1,15.46,14
e01798.wav,training-e,1,26.77,25
e01799.wav,training-e,1,24.75,23
e01800.wav,training-e,1,20.64,19
e01801.wav,training-e,1,13.11,12
e01802.wav,training-e,1,20.46,19
e01803.wav,training-e,1,29.16,28
e01804.wav,training-e,1,19.22,18
e01805.wav,training-e,1,14.15,13
e01806.wav,training-e,1,35.37,34
e01807.wav,training-e,1,94.72,93
e01808.wav,training-e,1,16.41,15
e01809.wav,training-e,1,12.51,11
e01810.wav,training-e,1,11.18,10
e01811.wav,training-e,1,26.91,25
e01812.wav,training-e,-1,11.01,10
e01813.wav,training-e,1,21.19,20
e01814.wav,training-e,1,30.07,29
e01815.wav,training-e,1,10.08,9
e01816.wav,training-e,1,38.05,37
e01817.wav,training-e,1,21.9,20
e01818.wav,training-e,1,26.18,25
e01819.wav,training-e,1,15.68,14
e01820.wav,training-e,1,33.69,32
e01821.wav,training-e,1,21.2,20
e01822.wav,training-e,1,11.74,10
e01823.wav,training-e,1,19.98,18
e01824.wav,training-e,-1,23.78,22
e01825.wav,training-e,1,15.37,14
e01826.wav,training-e,1,18.68,17
e01827.wav,training-e,1,23.97,22
e01828.wav,training-e,1,31.35,30
e01829.wav,training-e,1,43.06,42
e01830.wav,training-e,1,21.35,20
e01831.wav,training-e,1,16.23,15
e01832.wav,training-e,-1,23.5,22
e01833.wav,training-e,1,22.41,21
e01834.wav,training-e,1,27.89,26
e01835.wav,training-e,1,21.96,20
e01836.wav,training-e,1,9.05,8
e01837.wav,training-e,1,13.95,12
e01838.wav,training-e,1,10.94,9
e01839.wav,training-e,1,29.49,28
e01840.wav,training-e,1,23.57,22
e01841.wav,training-e,1,15.42,14
e01842.wav,training-e,1,21.55,20
e01843.wav,training-e,1,31.38,30
e01844.wav,training-e,1,9.41,8
e01845.wav,training-e,1,18.0,17
e01846.wav,training-e,-1,16.0,14
e01847.wav,training-e,1,24.03,23
e01848.wav,training-e,-1,14.61,13
e01849.wav,training-e,1,32.04,31
e01850.wav,training-e,1,20.89,19
e01851.wav,training-e,1,31.49,30
e01852.wav,training-e,1,19.55,18
e01853.wav,training-e,1,11.27,10
e01854.wav,training-e,1,19.48,18
e01855.wav,training-e,-1,9.43,8
e01856.wav,training-e,-1,14.88,13
e01857.wav,training-e,-1,10.08,9
e01858.wav,training-e,1,24.33,23
e01859.wav,training-e,1,28.09,27
e01860.wav,training-e,1,22.18,21
e01861.wav,training-e,1,20.98,19
e01862.wav,training-e,1,26.71,25
e01863.wav,training-e,1,15.9,14
e01864.wav,training-e,1,36.31,35
e01865.wav,training-e,1,16.12,15
e01866.wav,training-e,1,18.41,17
e01867.wav,training-e,-1,15.42,14
e01868.wav,training-e,1,26.39,25
e01869.wav,training-e,-1,23.03,22
e01870.wav,training-e,1,24.64,23
e01871.wav,training-e,1,24.68,23
e01872.wav,training-e,1,17.67,16
e01873.wav,training-e,1,22.38,21
e01874.wav,training-e,1,30.14,29
e01875.wav,training-e,1,9.11,8
e01876.wav,training-e,1,42.13,41
e01877.wav,training-e,1,26.93,25
e01878.wav,training-e,1,17.95,16
e01879.wav,training-e,1,28.5,27
e01880.wav,training-e,1,20.61,19
e01881.wav,training-e,-1,12.65,11
e01882.wav,training-e,1,32.91,31
e01883.wav,training-e,1,25.95,24
e01884.wav,training-e,1,16.02,15
e01885.wav,training-e,1,18.3,17
e01886.wav,training-e,1,12.93,11
e01887.wav,training-e,1,16.33,15
e01888.wav,training-e,1,19.22,18
e01889.wav,training-e,1,13.4,12
e01890.wav,training-e,1,18.34,17
e01891.wav,training-e,1,19.14,18
e01892.wav,training-e,1,39.67,38
e01893.wav,training-e,1,17.59,16
e01894.wav,training-e,1,36.24,35
e01895.wav,training-e,1,23.24,22
e01896.wav,training-e,1,41.44,40
e01897.wav,training-e,1,11.47,10
e01898.wav,training-e,1,32.09,31
e01899.wav,training-e,1,100.97,99
e01900.wav,training-e,1,23.17,22
e01901.wav,training-e,1,30.24,29
e01902.wav,training-e,1,12.59,11
e01903.wav,training-e,1,27.68,26
e01904.wav,training-e,1,9.26,8
e01905.wav,training-e,1,23.26,22
e01906.wav,training-e,1,21.91,20
e01907.wav,training-e,1,14.33,13
e01908.wav,training-e,1,35.29,34
e01909.wav,training-e,1,26.99,25
e01910.wav,training-e,1,22.77,21
e01911.wav,training-e,1,17.61,16
e01912.wav,training-e,1,15.52,14
e01913.wav,training-e,1,22.7,21
e01914.wav,training-e,1,12.94,11
e01915.wav,training-e,1,13.68,12
e01916.wav,training-e,1,13.84,12
e01917.wav,training-e,-1,22.41,21
e01918.wav,training-e,1,17.86,16
e01919.wav,training-e,1,25.64,24
e01920.wav,training-e,1,23.41,22
e01921.wav,training-e,1,41.11,40
e01922.wav,training-e,-1,19.97,18
e01923.wav,training-e,1,16.91,15
e01924.wav,training-e,1,21.78,20
e01925.wav,training-e,1,22.99,21
